date,strike,option_type,expiry,close,implied_volatility,underlying_close,open_interest,volume
2026-02-04,27550.0,PE,2026-02-10,1736.7,,25776.0,390,0
2026-02-04,27600.0,CE,2026-02-10,1.55,21.179184821957794,25776.0,588575,78335
2026-02-04,27600.0,PE,2026-02-10,1854.55,39.89746098764357,25776.0,325,0
2026-02-04,27650.0,CE,2026-02-10,1.6,21.759609082315873,25776.0,174980,37344
2026-02-04,27650.0,PE,2026-02-10,1719.4,,25776.0,390,2
2026-02-04,27700.0,CE,2026-02-10,1.5,22.095357952338052,25776.0,769925,82470
2026-02-04,27700.0,PE,2026-02-10,1917.35,33.30686901944639,25776.0,390,3
2026-02-04,27750.0,CE,2026-02-10,1.45,22.503647805468674,25776.0,153010,38081
2026-02-04,27750.0,PE,2026-02-10,2001.6,41.715158695979795,25776.0,325,2
2026-02-04,27800.0,CE,2026-02-10,1.45,22.9949109611619,25776.0,1700075,117299
2026-02-04,27800.0,PE,2026-02-10,2029.25,37.82252108187604,25776.0,845,3
2026-02-04,27850.0,CE,2026-02-10,1.4,23.392288672290892,25776.0,165555,33925
2026-02-04,27850.0,PE,2026-02-10,2092.65,41.49790360278932,25776.0,325,2
2026-02-04,27900.0,CE,2026-02-10,1.35,23.78216953786217,25776.0,2564770,105574
2026-02-04,27900.0,PE,2026-02-10,2151.0,43.89896366655617,25776.0,1235,0
2026-02-04,27950.0,CE,2026-02-10,1.4,24.36171510443271,25776.0,3274050,124955
2026-02-04,27950.0,PE,2026-02-10,2129.2,,25776.0,520,10
2026-02-04,23100.0,CE,2026-02-17,2723.15,,25776.0,65,1
2026-02-04,23100.0,PE,2026-02-17,5.35,26.5053945029168,25776.0,111345,2455
2026-02-04,23150.0,CE,2026-02-17,2679.25,,25776.0,65,1
2026-02-04,23150.0,PE,2026-02-17,6.6,26.822701955925133,25776.0,16315,188
2026-02-04,23200.0,CE,2026-02-17,2635.45,25.896137042677093,25776.0,65,1
2026-02-04,23200.0,PE,2026-02-17,6.0,26.016057918162915,25776.0,37050,582
2026-02-04,23250.0,CE,2026-02-17,2585.05,25.122978637270975,25776.0,65,2
2026-02-04,23250.0,PE,2026-02-17,6.3,25.738154207990487,25776.0,5265,69
2026-02-04,23300.0,CE,2026-02-17,2551.45,30.819329798078865,25776.0,195,3
2026-02-04,23300.0,PE,2026-02-17,6.2,25.226222289935645,25776.0,48620,1444
2026-02-04,23350.0,CE,2026-02-17,2484.7,23.851677506967583,25776.0,195,3
2026-02-04,23350.0,PE,2026-02-17,6.7,25.046593420301583,25776.0,8775,190
2026-02-04,23400.0,CE,2026-02-17,2429.15,,25776.0,195,3
2026-02-04,23400.0,PE,2026-02-17,6.75,24.614827196843194,25776.0,17355,308
2026-02-04,23450.0,CE,2026-02-17,2369.75,,25776.0,130,2
2026-02-04,23450.0,PE,2026-02-17,7.05,24.30945044654295,25776.0,7995,145
2026-02-04,23500.0,CE,2026-02-17,2334.4,22.089475910338344,25776.0,195,3
2026-02-04,23500.0,PE,2026-02-17,6.95,23.798906959687713,25776.0,117780,3670
2026-02-04,23550.0,CE,2026-02-17,2270.35,,25776.0,195,3
2026-02-04,23550.0,PE,2026-02-17,8.3,23.96644565968696,25776.0,8970,260
2026-02-04,23600.0,CE,2026-02-17,2245.05,25.720075003485416,25776.0,260,2
2026-02-04,23600.0,PE,2026-02-17,7.5,23.139117753851444,25776.0,18200,1268
2026-02-04,23650.0,CE,2026-02-17,2185.1,21.021898643950383,25776.0,195,3
2026-02-04,23650.0,PE,2026-02-17,9.0,23.31784465569045,25776.0,9035,300
2026-02-04,23700.0,CE,2026-02-17,2135.6,20.821025104557446,25776.0,195,3
2026-02-04,23700.0,PE,2026-02-17,8.55,22.66099217835308,25776.0,19825,600
2026-02-04,23750.0,CE,2026-02-17,2086.15,20.627948731706407,25776.0,195,3
2026-02-04,23750.0,PE,2026-02-17,8.45,22.148475222132564,25776.0,6695,364
2026-02-04,23800.0,CE,2026-02-17,2039.7,21.76277978471464,25776.0,195,3
2026-02-04,23800.0,PE,2026-02-17,8.2,21.57565740135167,25776.0,67210,2419
2026-02-04,23850.0,CE,2026-02-17,1990.4,21.512283263750497,25776.0,195,3
2026-02-04,23850.0,PE,2026-02-17,9.4,21.56819999007524,25776.0,13065,129
2026-02-04,23900.0,CE,2026-02-17,1940.3,20.955321928783256,25776.0,195,3
2026-02-04,23900.0,PE,2026-02-17,9.15,20.99841561497648,25776.0,42055,926
2026-02-04,23950.0,CE,2026-02-17,1893.85,21.61394194251645,25776.0,195,2
2026-02-04,23950.0,PE,2026-02-17,9.85,20.769906595752126,25776.0,9880,165
2026-02-04,24000.0,CE,2026-02-17,1861.2,24.98952109468592,25776.0,2145,3
2026-02-04,24000.0,PE,2026-02-17,10.7,20.570686104613163,25776.0,233155,10548
2026-02-04,24050.0,CE,2026-02-17,1792.1,20.01512074910935,25776.0,195,3
2026-02-04,24050.0,PE,2026-02-17,10.55,20.035395416558856,25776.0,25155,449
2026-02-04,24100.0,CE,2026-02-17,1745.9,20.59104836910818,25776.0,260,5
2026-02-04,24100.0,PE,2026-02-17,11.1,19.7191861654721,25776.0,71045,2323
2026-02-04,24150.0,CE,2026-02-17,1694.85,19.77375906330153,25776.0,325,3
2026-02-04,24150.0,PE,2026-02-17,11.8,19.43470023961809,25776.0,14625,515
2026-02-04,24200.0,CE,2026-02-17,1665.4,23.358632951228444,25776.0,325,2
2026-02-04,24200.0,PE,2026-02-17,12.5,19.134720332739434,25776.0,109135,4993
2026-02-04,24250.0,CE,2026-02-17,1608.85,21.674792580959515,25776.0,390,2
2026-02-04,24250.0,PE,2026-02-17,13.0,18.767820323869138,25776.0,13520,538
2026-02-04,24300.0,CE,2026-02-17,1481.65,,25776.0,390,9
2026-02-04,24300.0,PE,2026-02-17,13.85,18.47964765506493,25776.0,55250,4738
2026-02-04,24350.0,CE,2026-02-17,1509.9,20.696978565979425,25776.0,585,5
2026-02-04,24350.0,PE,2026-02-17,14.15,18.043499458232176,25776.0,15080,819
2026-02-04,24400.0,CE,2026-02-17,1464.85,20.897082114592717,25776.0,650,6
2026-02-04,24400.0,PE,2026-02-17,15.35,17.80871916669078,25776.0,46475,3594
2026-02-04,24450.0,CE,2026-02-17,1368.1,,25776.0,585,15
2026-02-04,24450.0,PE,2026-02-17,16.75,17.591767809081503,25776.0,15990,1111
2026-02-04,24500.0,CE,2026-02-17,1319.55,,25776.0,5720,46
2026-02-04,24500.0,PE,2026-02-17,16.7,17.055191193676404,25776.0,270595,11859
2026-02-04,24550.0,CE,2026-02-17,1240.0,,25776.0,1950,21
2026-02-04,24550.0,PE,2026-02-17,18.5,16.880624899777157,25776.0,28795,1132
2026-02-04,24600.0,CE,2026-02-17,1222.2,,25776.0,3250,16
2026-02-04,24600.0,PE,2026-02-17,19.2,16.47284488783135,25776.0,138385,6091
2026-02-04,24650.0,CE,2026-02-17,1206.15,16.603009643767823,25776.0,1430,3
2026-02-04,24650.0,PE,2026-02-17,20.25,16.1160464513655,25776.0,16185,1695
2026-02-04,24700.0,CE,2026-02-17,1150.25,15.014973251243738,25776.0,8450,55
2026-02-04,24700.0,PE,2026-02-17,21.4,15.760279483416431,25776.0,226005,12102
2026-02-04,24750.0,CE,2026-02-17,1110.55,16.101130331948347,25776.0,8515,9
2026-02-04,24750.0,PE,2026-02-17,24.4,15.672738476901902,25776.0,60970,3794
2026-02-04,24800.0,CE,2026-02-17,1034.9,9.35644678087353,25776.0,14365,842
2026-02-04,24800.0,PE,2026-02-17,25.7,15.292621456689993,25776.0,306605,12807
2026-02-04,24850.0,CE,2026-02-17,979.2,,25776.0,4875,65
2026-02-04,24850.0,PE,2026-02-17,28.15,15.051632215911207,25776.0,51805,2891
2026-02-04,24900.0,CE,2026-02-17,929.45,,25776.0,29380,127
2026-02-04,24900.0,PE,2026-02-17,30.5,14.76475261623031,25776.0,330980,17081
2026-02-04,24950.0,CE,2026-02-17,934.6,16.393606542325518,25776.0,16510,14
2026-02-04,24950.0,PE,2026-02-17,34.75,14.671601572658046,25776.0,48425,4777
2026-02-04,25000.0,CE,2026-02-17,846.95,11.079665460956114,25776.0,108615,680
2026-02-04,25000.0,PE,2026-02-17,37.15,14.321251099657683,25776.0,744965,25941
2026-02-04,25050.0,CE,2026-02-17,797.4,10.603763923303875,25776.0,6110,41
2026-02-04,25050.0,PE,2026-02-17,39.95,13.986566530657932,25776.0,47580,2619
2026-02-04,25100.0,CE,2026-02-17,761.75,12.015706079992098,25776.0,48360,290
2026-02-04,25100.0,PE,2026-02-17,43.5,13.69594948531846,25776.0,226915,11829
2026-02-04,25150.0,CE,2026-02-17,725.35,12.815678563367507,25776.0,7280,47
2026-02-04,25150.0,PE,2026-02-17,49.3,13.574768044154393,25776.0,37830,3687
2026-02-04,25200.0,CE,2026-02-17,674.15,12.03158335701851,25776.0,152685,1150
2026-02-04,25200.0,PE,2026-02-17,55.95,13.466687158920948,25776.0,386100,14261
2026-02-04,25250.0,CE,2026-02-17,626.75,11.594941332054805,25776.0,14365,164
2026-02-04,25250.0,PE,2026-02-17,61.2,13.185455416456682,25776.0,58825,3544
2026-02-04,25300.0,CE,2026-02-17,594.35,12.352977316852593,25776.0,101985,1444
2026-02-04,25300.0,PE,2026-02-17,69.25,13.070264018479891,25776.0,321360,12674
2026-02-04,25350.0,CE,2026-02-17,531.45,10.596932484841231,25776.0,18980,562
2026-02-04,25350.0,PE,2026-02-17,76.5,12.83376551281436,25776.0,106210,6091
2026-02-04,25400.0,CE,2026-02-17,500.5,11.298167164766157,25776.0,218205,2129
2026-02-04,25400.0,PE,2026-02-17,87.05,12.763969450975138,25776.0,352755,17366
2026-02-04,25450.0,CE,2026-02-17,460.5,11.193967364614597,25776.0,26455,609
2026-02-04,25450.0,PE,2026-02-17,94.3,12.410990494284988,25776.0,125710,5513
2026-02-04,25500.0,CE,2026-02-17,424.7,11.275490611520144,25776.0,348010,7537
2026-02-04,25500.0,PE,2026-02-17,108.4,12.424722952767826,25776.0,512525,27952
2026-02-04,25550.0,CE,2026-02-17,385.1,11.030817695581286,25776.0,39520,1647
2026-02-04,25550.0,PE,2026-02-17,123.3,12.4004926446073,25776.0,81965,5797
2026-02-04,25600.0,CE,2026-02-17,352.5,11.115244463658632,25776.0,103415,7323
2026-02-04,25600.0,PE,2026-02-17,139.55,12.370100680347457,25776.0,291655,18939
2026-02-04,25650.0,CE,2026-02-17,319.0,11.050657582648924,25776.0,42965,3906
2026-02-04,25650.0,PE,2026-02-17,154.0,12.159912292999692,25776.0,71045,6450
2026-02-04,25700.0,CE,2026-02-17,288.8,11.072498610703864,25776.0,354900,25761
2026-02-04,25700.0,PE,2026-02-17,171.65,12.04489618947239,25776.0,407160,31534
2026-02-04,25750.0,CE,2026-02-17,258.5,10.994055238324977,25776.0,157495,16528
2026-02-04,25750.0,PE,2026-02-17,192.15,11.996526186645495,25776.0,189865,16604
2026-02-04,25800.0,CE,2026-02-17,228.15,10.820358649240728,25776.0,900705,46693
2026-02-04,25800.0,PE,2026-02-17,216.85,12.079112480163802,25776.0,785720,45612
2026-02-04,25850.0,CE,2026-02-17,207.05,11.028787868373367,25776.0,202410,11816
2026-02-04,25850.0,PE,2026-02-17,236.25,11.800530948892316,25776.0,84955,5644
2026-02-04,25900.0,CE,2026-02-17,180.85,10.877723745441068,25776.0,354120,20028
2026-02-04,25900.0,PE,2026-02-17,262.5,11.786634880029842,25776.0,187330,8736
2026-02-04,25950.0,CE,2026-02-17,159.65,10.889018910350309,25776.0,156260,10173
2026-02-04,25950.0,PE,2026-02-17,294.05,11.960540029564184,25776.0,53625,1951
2026-02-04,26000.0,CE,2026-02-17,139.6,10.864765410155233,25776.0,1665105,50737
2026-02-04,26000.0,PE,2026-02-17,322.0,11.8587848529849,25776.0,254540,10556
2026-02-04,26050.0,CE,2026-02-17,121.25,10.835067432167856,25776.0,128115,11553
2026-02-04,26050.0,PE,2026-02-17,353.85,11.87648212019647,25776.0,44330,1000
2026-02-04,26100.0,CE,2026-02-17,104.8,10.813904890365619,25776.0,358150,20482
2026-02-04,26100.0,PE,2026-02-17,391.1,12.11166206307379,25776.0,42120,1262
2026-02-04,26150.0,CE,2026-02-17,89.85,10.782120107358907,25776.0,92755,6071
2026-02-04,26150.0,PE,2026-02-17,423.2,11.972131761179622,25776.0,43420,578
2026-02-04,26200.0,CE,2026-02-17,77.9,10.840110583825718,25776.0,373230,24227
2026-02-04,26200.0,PE,2026-02-17,453.45,11.612752213295138,25776.0,41145,985
2026-02-04,26250.0,CE,2026-02-17,67.95,10.943003116974706,25776.0,153010,6937
2026-02-04,26250.0,PE,2026-02-17,488.75,11.45208221807519,25776.0,5395,147
2026-02-04,26300.0,CE,2026-02-17,57.9,10.953466844970341,25776.0,273260,17588
2026-02-04,26300.0,PE,2026-02-17,540.6,12.338862921467591,25776.0,43550,693
2026-02-04,26350.0,CE,2026-02-17,49.6,11.005673623465025,25776.0,92495,5469
2026-02-04,26350.0,PE,2026-02-17,556.05,10.463455802111387,25776.0,390,7
2026-02-04,26400.0,CE,2026-02-17,43.0,11.115323559876769,25776.0,273390,17169
2026-02-04,26400.0,PE,2026-02-17,623.7,12.56110874041905,25776.0,27950,613
2026-02-04,26450.0,CE,2026-02-17,37.1,11.213032490548253,25776.0,60320,5349
2026-02-04,26450.0,PE,2026-02-17,638.0,10.000755783795432,25776.0,325,10
2026-02-04,26500.0,CE,2026-02-17,32.3,11.346094214311199,25776.0,577265,29531
2026-02-04,26500.0,PE,2026-02-17,710.75,12.834228987238378,25776.0,10530,340
2026-02-04,26550.0,CE,2026-02-17,27.65,11.427182967213128,25776.0,123240,5650
2026-02-04,26550.0,PE,2026-02-17,735.65,10.8853362310432,25776.0,130,4
2026-02-04,26600.0,CE,2026-02-17,24.05,11.561522024830508,25776.0,184340,15025
2026-02-04,26600.0,PE,2026-02-17,768.85,8.66081495531918,25776.0,1560,4
2026-02-04,26650.0,CE,2026-02-17,21.15,11.727434803632596,25776.0,72800,4521
2026-02-04,26650.0,PE,2026-02-17,829.8,11.198657857886959,25776.0,65,2
2026-02-04,26700.0,CE,2026-02-17,18.5,11.87586373326639,25776.0,228995,13755
2026-02-04,26700.0,PE,2026-02-17,929.8,17.07309463720058,25776.0,520,8
2026-02-04,26750.0,CE,2026-02-17,16.5,12.074613886439527,25776.0,50960,3250
2026-02-04,26750.0,PE,2026-02-17,1059.9,23.77412613905061,25776.0,260,4
2026-02-04,26800.0,CE,2026-02-17,14.7,12.265637688739831,25776.0,134030,10725
2026-02-04,26800.0,PE,2026-02-17,1015.0,16.98397427309729,25776.0,845,20
2026-02-04,26850.0,CE,2026-02-17,13.3,12.49150361059489,25776.0,27365,1448
2026-02-04,26850.0,PE,2026-02-17,1105.0,21.124561476186297,25776.0,1040,17
2026-02-04,26900.0,CE,2026-02-17,11.9,12.683646914354318,25776.0,59930,5434
2026-02-04,26900.0,PE,2026-02-17,1108.75,17.54350399205491,25776.0,1950,63
2026-02-04,26950.0,CE,2026-02-17,10.9,12.928787501552078,25776.0,24245,1300
2026-02-04,26950.0,PE,2026-02-17,1200.45,22.052631897347375,25776.0,260,4
2026-02-04,27000.0,CE,2026-02-17,9.95,13.159510319518574,25776.0,551005,17743
2026-02-04,27000.0,PE,2026-02-17,1192.75,16.785119843687934,25776.0,6695,114
2026-02-04,27050.0,CE,2026-02-17,8.95,13.349597476520639,25776.0,21775,1242
2026-02-04,27050.0,PE,2026-02-17,1249.55,18.20155818366587,25776.0,520,10
2026-02-04,27100.0,CE,2026-02-17,8.0,13.520975062164304,25776.0,49270,2677
2026-02-04,27100.0,PE,2026-02-17,1312.35,20.249774369669744,25776.0,520,8
2026-02-04,27150.0,CE,2026-02-17,7.6,13.829220143311217,25776.0,11440,453
2026-02-04,27150.0,PE,2026-02-17,1348.0,19.101894437743425,25776.0,780,12
2026-02-04,27200.0,CE,2026-02-17,6.8,13.993527405868154,25776.0,49920,1755
2026-02-04,27200.0,PE,2026-02-17,1367.1,13.713788028489382,25776.0,780,13
2026-02-04,27250.0,CE,2026-02-17,6.45,14.286745733566669,25776.0,6760,195
2026-02-04,27250.0,PE,2026-02-17,1511.8,26.820427077301474,25776.0,195,3
2026-02-04,27300.0,CE,2026-02-17,5.85,14.473181502121687,25776.0,39000,1993
2026-02-04,27300.0,PE,2026-02-17,1562.65,27.51531433917113,25776.0,130,2
2026-02-04,27350.0,CE,2026-02-17,5.25,14.632636031934018,25776.0,14105,866
2026-02-04,27350.0,PE,2026-02-17,1591.2,26.13552481267416,25776.0,130,2
2026-02-04,27400.0,CE,2026-02-17,4.7,14.784106135416634,25776.0,30290,1237
2026-02-04,27400.0,PE,2026-02-17,1661.85,28.67069752287695,25776.0,455,7
2026-02-04,27450.0,CE,2026-02-17,4.4,15.028908606179037,25776.0,21840,611
2026-02-04,27450.0,PE,2026-02-17,1621.85,17.46346115488753,25776.0,65,2
2026-02-04,27500.0,CE,2026-02-17,3.9,15.152916491146392,25776.0,327925,9205
2026-02-04,27500.0,PE,2026-02-17,1670.3,17.480055382302194,25776.0,195,6
2026-02-04,27550.0,CE,2026-02-17,3.7,15.417673248001398,25776.0,16770,541
2026-02-04,27550.0,PE,2026-02-17,1721.05,18.15596910546362,25776.0,65,2
2026-02-04,23100.0,CE,2026-02-24,2765.4,22.512900250805824,25776.0,65,2
2026-02-04,23100.0,PE,2026-02-24,7.9,22.78237087403287,25776.0,270400,7853
2026-02-04,23150.0,CE,2026-02-24,2702.5,,25776.0,2925,2
2026-02-04,23150.0,PE,2026-02-24,8.15,22.508349154206204,25776.0,14430,313
2026-02-04,23200.0,CE,2026-02-24,2655.45,,25776.0,130,2
2026-02-04,23200.0,PE,2026-02-24,8.4,22.22977499562274,25776.0,109460,2445
2026-02-04,23250.0,CE,2026-02-24,2599.55,,25776.0,130,3
2026-02-04,23250.0,PE,2026-02-24,8.95,22.05923668426897,25776.0,8060,232
2026-02-04,23300.0,CE,2026-02-24,2541.65,,25776.0,2340,2
2026-02-04,23300.0,PE,2026-02-24,8.9,21.659600454561048,25776.0,525265,8366
2026-02-04,23350.0,CE,2026-02-24,2502.7,,25776.0,195,2
2026-02-04,23350.0,PE,2026-02-24,9.85,21.611457925109438,25776.0,24505,207
2026-02-04,23400.0,CE,2026-02-24,2447.85,,25776.0,1560,1
2026-02-04,23400.0,PE,2026-02-24,9.8,21.209090823095874,25776.0,225225,6260
2026-02-04,23450.0,CE,2026-02-24,2408.75,,25776.0,325,0
2026-02-04,23450.0,PE,2026-02-24,9.5,20.723361707137254,25776.0,30680,409
2026-02-04,23500.0,CE,2026-02-24,2349.75,,25776.0,543660,474
2026-02-04,23500.0,PE,2026-02-24,10.75,20.739456858554853,25776.0,1912950,18724
2026-02-04,23550.0,CE,2026-02-24,2305.0,,25776.0,195,2
2026-02-04,23550.0,PE,2026-02-24,11.2,20.48454917832435,25776.0,20410,271
2026-02-04,23600.0,CE,2026-02-24,2255.65,,25776.0,390,2
2026-02-04,23600.0,PE,2026-02-24,11.1,20.063392206763943,25776.0,184730,3510
2026-02-04,23650.0,CE,2026-02-24,2219.7,19.22387190308588,25776.0,1885,2
2026-02-04,23650.0,PE,2026-02-24,12.5,20.06175762307465,25776.0,24310,397
2026-02-04,23700.0,CE,2026-02-24,2160.4,11.783969102679972,25776.0,1560,2
2026-02-04,23700.0,PE,2026-02-24,12.05,19.543680023665047,25776.0,169130,5003
2026-02-04,23750.0,CE,2026-02-24,2091.65,,25776.0,6110,2
2026-02-04,23750.0,PE,2026-02-24,12.8,19.34397943395494,25776.0,34320,630
2026-02-04,23800.0,CE,2026-02-24,2069.55,17.857428739676102,25776.0,6435,2
2026-02-04,23800.0,PE,2026-02-24,12.75,18.932023925944073,25776.0,278785,2959
2026-02-04,23850.0,CE,2026-02-24,2024.95,18.8727182517267,25776.0,2015,2
2026-02-04,23850.0,PE,2026-02-24,13.3,18.66823166993505,25776.0,28210,427
2026-02-04,23900.0,CE,2026-02-24,1951.6,,25776.0,6305,2
2026-02-04,23900.0,PE,2026-02-24,13.65,18.34954780806696,25776.0,255840,4143
2026-02-04,23950.0,CE,2026-02-24,1948.15,21.897352514289153,25776.0,1105,5
2026-02-04,23950.0,PE,2026-02-24,14.15,18.060727827780354,25776.0,65845,505
2026-02-04,24000.0,CE,2026-02-24,1862.1,11.926955654012705,25776.0,943280,772
2026-02-04,24000.0,PE,2026-02-24,15.25,17.895165792156977,25776.0,2346240,35988
2026-02-04,24050.0,CE,2026-02-24,1849.65,21.113871958542514,25776.0,520,5
2026-02-04,24050.0,PE,2026-02-24,16.3,17.70123479118641,25776.0,57200,467
2026-02-04,24100.0,CE,2026-02-24,1797.65,20.36679510378797,25776.0,3705,13
2026-02-04,24100.0,PE,2026-02-24,16.05,17.236606290560765,25776.0,331695,6436
2026-02-04,24150.0,CE,2026-02-24,1733.05,17.756563808384175,25776.0,1885,3
2026-02-04,24150.0,PE,2026-02-24,17.0,17.006414490349535,25776.0,45825,681
2026-02-04,24200.0,CE,2026-02-24,1650.0,,25776.0,21840,29
2026-02-04,24200.0,PE,2026-02-24,17.75,16.726918507923354,25776.0,422890,6481
2026-02-04,24250.0,CE,2026-02-24,1632.1,16.676555283808327,25776.0,1105,3
2026-02-04,24250.0,PE,2026-02-24,18.8,16.490912492587604,25776.0,50245,619
2026-02-04,24300.0,CE,2026-02-24,1605.0,19.27245073619564,25776.0,15990,30
2026-02-04,24300.0,PE,2026-02-24,19.7,16.216813244034608,25776.0,448695,10680
2026-02-04,24350.0,CE,2026-02-24,1555.55,18.830643032260145,25776.0,4810,8
2026-02-04,24350.0,PE,2026-02-24,21.2,16.02739241254052,25776.0,72865,5168
2026-02-04,24400.0,CE,2026-02-24,1457.9,,25776.0,15210,17
2026-02-04,24400.0,PE,2026-02-24,21.85,15.691527485369985,25776.0,630045,6523
2026-02-04,24450.0,CE,2026-02-24,1432.0,14.82543473004139,25776.0,10205,15
2026-02-04,24450.0,PE,2026-02-24,23.2,15.450785231717088,25776.0,55445,647
2026-02-04,24500.0,CE,2026-02-24,1372.85,12.658463197226794,25776.0,518180,793
2026-02-04,24500.0,PE,2026-02-24,24.45,15.181490021494504,25776.0,2823080,41283
2026-02-04,24550.0,CE,2026-02-24,1355.45,16.79835065781343,25776.0,14495,14
2026-02-04,24550.0,PE,2026-02-24,26.55,15.010042356323314,25776.0,52780,1323
2026-02-04,24600.0,CE,2026-02-24,1275.85,12.407309582554172,25776.0,49010,277
2026-02-04,24600.0,PE,2026-02-24,28.6,14.809096618944354,25776.0,707460,11296
2026-02-04,24650.0,CE,2026-02-24,1270.0,17.137397503061933,25776.0,9360,8
2026-02-04,24650.0,PE,2026-02-24,31.05,14.633286209773289,25776.0,67665,1884
2026-02-04,24700.0,CE,2026-02-24,1183.25,12.708685115010395,25776.0,78520,304
2026-02-04,24700.0,PE,2026-02-24,32.2,14.290981607950156,25776.0,1692925,36168
2026-02-04,24750.0,CE,2026-02-24,1152.45,14.463609405329436,25776.0,23465,49
2026-02-04,24750.0,PE,2026-02-24,35.3,14.14341669879445,25776.0,108680,1937
2026-02-04,24800.0,CE,2026-02-24,1091.9,12.849575894551812,25776.0,261495,809
2026-02-04,24800.0,PE,2026-02-24,39.1,14.0345685867059,25776.0,1412515,21177
2026-02-04,24850.0,CE,2026-02-24,1040.6,12.21533367342196,25776.0,28015,26
2026-02-04,24850.0,PE,2026-02-24,42.7,13.872928585809296,25776.0,83850,1871
2026-02-04,24900.0,CE,2026-02-24,1009.0,13.52342291143048,25776.0,470730,585
2026-02-04,24900.0,PE,2026-02-24,46.15,13.669048149491461,25776.0,1143740,25164
2026-02-04,24950.0,CE,2026-02-24,943.95,11.59346252541466,25776.0,17290,59
2026-02-04,24950.0,PE,2026-02-24,49.75,13.451577243475727,25776.0,88335,4763
2026-02-04,25000.0,CE,2026-02-24,900.55,11.725732627086852,25776.0,2592850,8807
2026-02-04,25000.0,PE,2026-02-24,54.25,13.27824528394711,25776.0,4790175,92280
2026-02-04,25050.0,CE,2026-02-24,860.6,12.06037894988299,25776.0,46410,70
2026-02-04,25050.0,PE,2026-02-24,60.35,13.19041399160821,25776.0,92495,2870
2026-02-04,25100.0,CE,2026-02-24,811.95,11.625244210828312,25776.0,359515,882
2026-02-04,25100.0,PE,2026-02-24,63.95,12.888756691548306,25776.0,816400,16828
2026-02-04,25150.0,CE,2026-02-24,771.6,11.784945760471121,25776.0,26975,127
2026-02-04,25150.0,PE,2026-02-24,71.2,12.806225464375046,25776.0,76830,2426
2026-02-04,25200.0,CE,2026-02-24,726.05,11.518515130671695,25776.0,1048125,2698
2026-02-04,25200.0,PE,2026-02-24,77.8,12.639401509020121,25776.0,1815255,23030
2026-02-04,25250.0,CE,2026-02-24,690.7,11.86412688385138,25776.0,42120,287
2026-02-04,25250.0,PE,2026-02-24,86.45,12.557229684204877,25776.0,205855,11986
2026-02-04,25300.0,CE,2026-02-24,644.4,11.470489099982585,25776.0,1107925,4367
2026-02-04,25300.0,PE,2026-02-24,93.35,12.330685358730339,25776.0,1719575,30995
2026-02-04,25350.0,CE,2026-02-24,606.25,11.51360097472177,25776.0,102050,479
2026-02-04,25350.0,PE,2026-02-24,104.0,12.272115206083454,25776.0,120835,2225
2026-02-04,25400.0,CE,2026-02-24,561.25,11.129344217320389,25776.0,925340,4842
2026-02-04,25400.0,PE,2026-02-24,112.55,12.05524458540939,25776.0,1627275,29546
2026-02-04,25450.0,CE,2026-02-24,518.05,10.810370313116954,25776.0,49010,404
2026-02-04,25450.0,PE,2026-02-24,123.9,11.938800107521498,25776.0,99645,4177
2026-02-04,25500.0,CE,2026-02-24,487.4,11.07350802306186,25776.0,2710500,36530
2026-02-04,25500.0,PE,2026-02-24,136.6,11.83912239797876,25776.0,5249595,110742
2026-02-04,25550.0,CE,2026-02-24,459.15,11.364618044535442,25776.0,120510,1139
2026-02-04,25550.0,PE,2026-02-24,151.8,11.804765736046436,25776.0,119730,4508
2026-02-04,25600.0,CE,2026-02-24,415.45,10.877099776924878,25776.0,731510,18409
2026-02-04,25600.0,PE,2026-02-24,168.0,11.759968725863487,25776.0,1434550,29394
2026-02-04,25650.0,CE,2026-02-24,383.2,10.860541487885191,25776.0,79690,3468
2026-02-04,25650.0,PE,2026-02-24,184.2,11.659839350656409,25776.0,170365,6681
2026-02-04,25700.0,CE,2026-02-24,352.4,10.844953525901222,25776.0,913640,47311
2026-02-04,25700.0,PE,2026-02-24,200.55,11.51231294409577,25776.0,1657305,60000
2026-02-04,25750.0,CE,2026-02-24,320.4,10.716633443000127,25776.0,156585,10260
2026-02-04,25750.0,PE,2026-02-24,223.0,11.568695742727328,25776.0,219765,14065
2026-02-04,25800.0,CE,2026-02-24,295.1,10.808934214305713,25776.0,2007850,84926
2026-02-04,25800.0,PE,2026-02-24,243.95,11.502081600563303,25776.0,1906840,84039
2026-02-04,25850.0,CE,2026-02-24,269.65,10.830346404512005,25776.0,187460,7796
2026-02-04,25850.0,PE,2026-02-24,261.1,11.219285526280265,25776.0,85930,4540
2026-02-04,25900.0,CE,2026-02-24,243.2,10.747052761470123,25776.0,1115335,31904
2026-02-04,25900.0,PE,2026-02-24,290.95,11.405192518533044,25776.0,941655,20375
2026-02-04,25950.0,CE,2026-02-24,217.6,10.635200102063513,25776.0,118625,6041
2026-02-04,25950.0,PE,2026-02-24,313.55,11.229194557411047,25776.0,70655,1212
2026-02-04,26000.0,CE,2026-02-24,196.5,10.64733429499601,25776.0,6089655,121341
2026-02-04,26000.0,PE,2026-02-24,346.9,11.44331434620029,25776.0,3250650,55581
2026-02-04,26050.0,CE,2026-02-24,174.0,10.53498822789022,25776.0,95355,3528
2026-02-04,26050.0,PE,2026-02-24,369.0,11.120713069638363,25776.0,32175,292
